timestamp_ms,accel_x,accel_y,accel_z
18251,-170,-68,-3968
18252,-124,-74,-3982
18252,-124,-74,-3982
18252,-124,-74,-3982
18253,-98,-64,-3971
18253,-98,-64,-3971
18253,-98,-64,-3971
18253,-145,-67,-3964
18254,-145,-67,-3964
18254,-145,-67,-3964
18254,-176,-79,-3966
18255,-176,-79,-3966
18255,-176,-79,-3966
18255,-176,-79,-3974
18256,-147,-73,-3974
18256,-147,-73,-3974
18256,-113,-76,-3974
18257,-113,-76,-3974
18257,-113,-76,-3974
18257,-113,-68,-3972
18258,-137,-68,-3972
18258,-137,-68,-3972
18258,-137,-68,-3972
18261,-137,-72,-3974
18261,-137,-72,-3974
18262,-123,-92,-3974
18262,-123,-92,-3974
18262,-123,-92,-3974
18279,-140,-76,-3974
18299,-147,-65,-3991
18319,-138,-97,-3972
18340,-148,-78,-3970
18359,-144,-69,-3994
18379,-142,-77,-3975
18400,-158,-82,-3971
18419,-142,-82,-3961
18440,-167,-78,-3991
18459,-141,-80,-3980
18479,-143,-85,-3957
18500,-149,-97,-3991
18519,-136,-69,-3993
18539,-156,-91,-3976
18559,-129,-72,-3963
18579,-143,-76,-3980
18599,-153,-77,-4000
18619,-141,-84,-3967
18640,-142,-94,-3970
18660,-131,-75,-3969
18679,-135,-77,-3969
18699,-216,-106,-3976
18720,-181,-77,-3977
18740,-151,-93,-3987
18759,-105,-90,-3974
18780,-83,-102,-3989
18800,-128,-67,-3968
18819,-148,-74,-3966
18840,-159,-94,-3944
18859,-136,-99,-3984
18879,-126,-72,-3957
18901,-150,-92,-4013
18919,-127,-79,-3970
18940,-150,-96,-3999
18959,-156,-95,-3999
18979,-148,-83,-3981
19000,-149,-80,-3973
19022,-128,-79,-3979
19039,-159,-88,-3986
19059,-150,-74,-3990
19079,-136,-51,-3988
19099,-131,-72,-3993
19119,-140,-87,-3957
19141,-127,-73,-3970
19159,-153,-73,-3984
19179,-152,-89,-3988
19200,-128,-72,-3982
19219,-129,-86,-4002
19240,-152,-65,-3964
19260,-3,-59,-3980
19279,-67,-100,-3968
19300,-144,-47,-3997
19320,-135,-67,-4013
19339,-131,-67,-3951
19359,-157,-97,-3938
19379,-156,-92,-3969
19400,-155,-58,-4030
19419,-152,-83,-3981
19439,-159,-110,-3956
19459,-126,-80,-3946
19479,-143,-92,-4031
19499,-153,-55,-3963
19519,-237,-56,-3954
19540,-76,-82,-3959
19559,-75,-93,-3998
19579,-121,-75,-3957
19600,-186,-83,-3979
19619,-176,-73,-3971
19640,-148,-97,-3984
19659,-119,-75,-3965
19679,-156,-73,-3997
19699,-154,-70,-3980
19719,-108,-61,-3971
19739,-164,-67,-3959
19760,-106,-44,-3959
19779,-141,-130,-4015
19799,-144,-73,-3929
19819,-197,-56,-3956
19840,-144,-56,-4024
19859,-127,-69,-3999
19879,-150,-108,-3974
19899,-170,-93,-3985
19919,-162,-58,-4033
19940,-115,-49,-3987
19959,-115,-64,-3960
19979,-144,-61,-3975
20000,-159,-80,-3971
20019,-123,-84,-3950
20040,-161,-88,-3949
20059,-141,-77,-3995
20080,-140,-80,-3994
20100,-127,-67,-3960
20119,-127,-79,-3949
20140,-139,-92,-3969
20159,-152,-80,-3968
20179,-139,-70,-3986
20200,-153,-84,-3981
20220,-141,-77,-3972
20240,-51,-255,-4001
20259,-230,-140,-4026
20279,-162,-61,-3999
20300,-111,-93,-4043
20319,-175,-127,-3994
20340,-159,-97,-3988
20360,-119,-60,-3975
20379,-151,-78,-3973
20400,-119,-67,-3989
20419,-136,-38,-4002
20440,-138,-90,-3987
20459,-139,-85,-3941
20479,-160,-85,-3977
20499,-144,-78,-4007
20520,-127,-76,-3979
20540,-139,-81,-3967
20559,-148,-88,-3990
20579,-141,-76,-3984
20600,-140,-106,-3972
20620,-153,-98,-3933
20639,-131,-86,-3962
20659,-136,-79,-3978
20679,-136,-88,-3942
20699,-146,-81,-3973
20719,-150,-85,-3995
20740,-139,-83,-3968
20759,229,-32,-3799
20779,-54,54,-3782
20800,-114,-87,-4059
20819,-77,-311,-4197
20839,-64,-337,-4344
20859,60,-181,-3528
20879,-152,-138,-3649
20899,-52,62,-4345
20919,-13,-1,-3768
20939,-206,-38,-4060
20959,-70,-164,-3959
20979,-201,-231,-3819
20999,-146,-15,-4147
21019,-103,-53,-3880
21039,-128,-1,-4141
21059,-151,-18,-4133
21079,-115,-64,-3952
21100,-180,-76,-4005
21120,-145,-92,-3964
21140,-141,-87,-3950
21159,-136,-49,-3979
21179,-129,-83,-3953
21200,-49,-100,-3941
21219,-219,-102,-3957
21240,-137,-99,-3961
21259,-144,-60,-3954
21279,38,-313,-4256
21300,-132,-82,-4293
21319,10,-258,-3692
21339,-117,-19,-4261
21360,-195,-83,-4132
21379,-100,63,-3928
21400,-85,-59,-4067
21420,-110,-121,-4202
21440,-166,-101,-3921
21460,-255,22,-4163
21479,-218,60,-4342
